Id,Title,Location,Publisher,ISSN,Volume,Issue #,Publication date
nla.obj-673080175,Civic Observer 673080175,North Campus Library,Riverside Editions,8885-2195,39,4293,1962-05-26
nla.obj-673080378,Legal Digest 673080378,Stacks B,Northbridge Publications,8886-2202,5,4294,1962-06-02
nla.obj-673080671,Medical Observer 673080671,South Campus Library,Stonefield Publishing,8887-2209,23,4295,1962-06-09
nla.obj-673080968,Environmental Observer 673080968,Stacks B,Brighton House,8888-2216,4,4296,1962-06-16
nla.obj-673081094,Industry Bulletin 673081094,Stacks B,Pinecrest Books,8889-2223,46,4297,1962-06-23
nla.obj-673081261,Policy Chronicle 673081261,Downtown Branch,Lakeshore Works,8890-2230,21,4298,1962-06-30
nla.obj-673244288,Global Review 673244288,Reference Wing,Ironwood Press,8891-2237,31,4312,1962-10-06
nla.obj-673244431,Business Quarterly 673244431,Periodicals Desk,Summit House,8892-2244,43,4313,1962-10-13
nla.obj-673244567,Medical Times 673244567,Main Library - Floor 2,Westgate Media Group,8893-2251,16,4314,1962-10-20
nla.obj-673244601,Education Quarterly 673244601,North Campus Library,Pinecrest House,8894-2258,38,4315,1962-10-27
nla.obj-673245027,Industry Times 673245027,North Campus Library,Broadview Editions,8895-2265,3,4316,1962-11-03
nla.obj-673245390,Literary Report 673245390,Media Center,Hillside Publishing,8896-2272,21,4317,1962-11-10
nla.obj-673245659,Education Review 673245659,Stacks B,Crown Media Group,8897-2279,19,4318,1962-11-24
nla.obj-673246065,Literary Review 673246065,North Campus Library,Granite Books,8898-2286,12,4318,1962-11-17
nla.obj-673246221,Global Quarterly 673246221,Main Library - Floor 2,Broadview Media Group,8899-2293,37,4319,1962-12-01
nla.obj-673246360,Literary Forum 673246360,Media Center,Redwood Editions,8900-2300,29,4320,1962-12-08
nla.obj-673246749,Research Chronicle 673246749,Main Library - Floor 1,Maple Publishing,8901-2307,27,4321,1962-12-15
nla.obj-673247000,Civic Review 673247000,Stacks A,Redwood Publications,8902-2314,29,4322,1962-12-22
nla.obj-673247117,Education Forum 673247117,North Campus Library,Redwood Review,8903-2321,22,4323,1962-12-29
nla.obj-673871723,Health Forum 673871723,Main Library - Floor 1,Lakeshore Editions,8904-2328,6,4377,1964-01-11
nla.obj-673871746,Culture Observer 673871746,Periodicals Desk,Lakeshore Press,8905-2335,13,4378,1964-01-18
nla.obj-673871767,Medical Forum 673871767,Reference Wing,Summit Editions,8906-2342,2,4379,1964-01-25
nla.obj-673871780,Literary Bulletin 673871780,Reference Wing,Brighton Publishing,8907-2349,35,4380,1964-02-01
nla.obj-673871805,Research Forum 673871805,Riverside Branch,Crescent Press,8908-2356,47,4381,1964-02-08
nla.obj-673871826,Finance Report 673871826,Downtown Branch,Northbridge Review,8909-2363,39,4382,1964-02-15
nla.obj-673871852,Global Forum 673871852,Main Library - Floor 1,Harbor Publications,8910-2370,5,4383,1964-02-22
nla.obj-673871871,Arts Quarterly 673871871,Archives Room,Pinecrest Publishing,8911-2377,9,4384,1964-02-29
nla.obj-673871894,Education Review 673871894,Main Library - Floor 2,Granite House,8912-2384,24,4385,1964-03-07
nla.obj-673871917,Business Observer 673871917,Stacks B,Brighton Publications,8913-2391,1,4386,1964-03-14
nla.obj-673871930,Finance Review 673871930,Reference Wing,Stonefield Editions,8914-2398,33,4387,1964-03-21
nla.obj-673871958,Finance Bulletin 673871958,Riverside Branch,Harbor Media Group,8915-2405,35,4388,1964-03-28
nla.obj-673962673,Global Bulletin 673962673,Main Library - Floor 1,Granite Press,8916-2412,22,4522,1966-11-05
nla.obj-673962829,Environmental Times 673962829,Periodicals Desk,Brighton Publications,8917-2419,29,4523,1966-11-12
nla.obj-673962919,Innovation Bulletin 673962919,South Campus Library,Broadview Review,8918-2426,30,4524,1966-11-19
nla.obj-673963018,Health Journal 673963018,Media Center,Bluebird Publishing,8919-2433,25,4525,1966-11-26
nla.obj-674029485,Culture Review 674029485,Reference Wing,Crescent Works,8920-2440,23,4497,1966-05-14
nla.obj-674029631,Innovation Digest 674029631,Main Library - Floor 1,Broadview Works,8921-2447,39,4498,1966-05-21
nla.obj-674029769,Environmental Chronicle 674029769,Main Library - Floor 1,Granite Publishing,8922-2454,45,4499,1966-05-28
nla.obj-674029910,Culture Digest 674029910,Main Library - Floor 2,Elmwood House,8923-2461,13,4500,1966-06-04
nla.obj-674030009,Literary Journal 674030009,Archives Room,Bluebird Journals,8924-2468,27,4501,1966-06-11
nla.obj-674030102,Medical Review 674030102,Periodicals Desk,Maple Review,8925-2475,17,4502,1966-06-18
nla.obj-674030254,Literary Observer 674030254,Media Center,Granite Publishing,8926-2482,37,4503,1966-06-25
nla.obj-674138944,Industry Chronicle 674138944,Stacks B,Bluebird Editions,8927-2489,4,4583,1968-01-06
nla.obj-674138989,Civic Times 674138989,Main Library - Floor 2,Northbridge Editions,8928-2496,15,4584,1968-01-13
nla.obj-674139114,Public Affairs Bulletin 674139114,Reference Wing,Maple House,8929-2503,31,4585,1968-01-20
nla.obj-674139138,Policy Journal 674139138,Main Library - Floor 1,Fairmont Publications,8930-2510,40,4586,1968-01-27
nla.obj-674139218,Economic Forum 674139218,Stacks A,Broadview Works,8931-2517,41,4587,1968-02-03
nla.obj-674139328,Health Times 674139328,Periodicals Desk,Crown Review,8932-2524,9,4588,1968-02-10
nla.obj-674139456,Health Bulletin 674139456,Downtown Branch,Crescent Review,8933-2531,11,4589,1968-02-17
nla.obj-674139548,Business Quarterly 674139548,Stacks A,Harbor Editions,8934-2538,28,4590,1968-02-24
nla.obj-674139645,Health Observer 674139645,Main Library - Floor 2,Granite Books,8935-2545,16,4591,1968-03-02
nla.obj-674139793,Global Journal 674139793,Reference Wing,Redwood Publications,8936-2552,41,4592,1968-03-09
nla.obj-674139940,Public Affairs Review 674139940,South Campus Library,Brighton Media Group,8937-2559,39,4593,1968-03-16
nla.obj-674140076,Culture Quarterly 674140076,North Campus Library,Ironwood Review,8938-2566,10,4594,1968-03-23
nla.obj-674243611,Public Affairs Bulletin 674243611,South Campus Library,Pinecrest Publications,8939-2573,40,4613,1968-08-03
nla.obj-674243767,Medical Quarterly 674243767,Reference Wing,Hillside Editions,8940-2580,18,4614,1968-08-10
nla.obj-674243917,Legal Bulletin 674243917,Stacks A,Brighton Works,8941-2587,14,4615,1968-08-17
nla.obj-674244060,Civic Times 674244060,Riverside Branch,Northbridge Editions,8942-2594,9,4616,1968-08-24
nla.obj-674244476,Innovation Times 674244476,Periodicals Desk,Harbor Press,8943-2601,41,4617,1968-08-31
nla.obj-674244627,Environmental Review 674244627,South Campus Library,Granite Media Group,8944-2608,2,4618,1968-09-07
nla.obj-674244753,Environmental Review 674244753,North Campus Library,Fairmont Review,8945-2615,28,4619,1968-09-14
nla.obj-674244909,Finance Review 674244909,South Campus Library,Bluebird Press,8946-2622,10,4620,1968-09-21
nla.obj-674245055,Culture Forum 674245055,North Campus Library,Stonefield Publishing,8947-2629,24,4621,1968-09-28
nla.obj-674245291,Environmental Digest 674245291,Stacks A,Lakeshore Works,8948-2636,33,4623,1968-10-12
nla.obj-674245392,Science Digest 674245392,Archives Room,Broadview Publishing,8949-2643,3,4624,1968-10-19
nla.obj-674245546,Medical Chronicle 674245546,Main Library - Floor 2,Westgate Books,8950-2650,30,4625,1968-10-26
nla.obj-674384379,Innovation Times 674384379,Stacks A,Pinecrest Media Group,8951-2657,11,4526,1966-12-03
nla.obj-674386346,Finance Digest 674386346,Stacks B,Ironwood Publications,8952-2664,2,4626,1968-11-02
nla.obj-674386510,Science Review 674386510,Main Library - Floor 1,Westgate House,8953-2671,9,4627,1968-11-09
nla.obj-674386681,Civic Bulletin 674386681,North Campus Library,Brighton Editions,8954-2678,11,4628,1968-11-16
nla.obj-674386892,Health Report 674386892,Stacks B,Summit Journals,8955-2685,25,4629,1968-11-23
nla.obj-674387042,Science Times 674387042,North Campus Library,Brighton Press,8956-2692,22,4630,1968-11-30
nla.obj-674387195,Policy Times 674387195,Reference Wing,Stonefield Books,8957-2699,14,4631,1968-12-07
nla.obj-674387366,Literary Times 674387366,Stacks B,Crescent Journals,8958-2706,8,4632,1968-12-14
nla.obj-674387497,Finance Journal 674387497,Main Library - Floor 2,Crescent Journals,8959-2713,41,4633,1968-12-21
nla.obj-674402713,Global Forum 674402713,Stacks A,Maple Works,8960-2720,15,4527,1966-12-10
nla.obj-674430966,Public Affairs Bulletin 674430966,Main Library - Floor 1,Brighton House,8961-2727,41,4528,1966-12-17
nla.obj-674460207,Environmental Review 674460207,North Campus Library,Riverside Press,8962-2734,18,4529,1966-12-24
nla.obj-674500089,Innovation Review 674500089,Archives Room,Lakeshore Review,8963-2741,3,4530,1966-12-31
nla.obj-674610581,Public Affairs Quarterly 674610581,Riverside Branch,Brighton House,8964-2748,1,4596,1968-04-06
nla.obj-674610607,Arts Digest 674610607,Archives Room,Summit Works,8965-2755,35,4597,1968-04-13
nla.obj-674610629,Policy Review 674610629,Stacks B,Crescent Media Group,8966-2762,19,4598,1968-04-20
nla.obj-674610641,Industry Observer 674610641,Main Library - Floor 2,Crown Publishing,8967-2769,20,4599,1968-04-27
nla.obj-674610664,Literary Digest 674610664,Media Center,Riverside Publications,8968-2776,15,4600,1968-05-04
nla.obj-674610686,Civic Observer 674610686,Media Center,Granite Editions,8969-2783,9,4601,1968-05-11
nla.obj-674610888,Arts Quarterly 674610888,Periodicals Desk,Elmwood Media Group,8970-2790,36,4601,1968-05-25
nla.obj-674610902,Civic Forum 674610902,Downtown Branch,Lakeshore Press,8971-2797,29,4602,1968-05-18
nla.obj-674610928,Finance Journal 674610928,Periodicals Desk,Broadview House,8972-2804,47,4604,1968-06-01
nla.obj-674610944,Business Chronicle 674610944,Periodicals Desk,Maple Editions,8973-2811,14,4605,1968-06-08
nla.obj-674611025,Research Journal 674611025,Archives Room,Maple Media Group,8974-2818,13,4606,1968-06-15
nla.obj-674611049,Business Forum 674611049,Main Library - Floor 2,Redwood House,8975-2825,9,4607,1968-06-22
nla.obj-674611063,Medical Review 674611063,Stacks A,Brighton Editions,8976-2832,35,4608,1968-06-29
nla.obj-674611096,Technology Digest 674611096,South Campus Library,Stonefield Journals,8977-2839,4,4609,1968-07-06
nla.obj-674611118,Policy Quarterly 674611118,Main Library - Floor 1,Northbridge Publishing,8978-2846,46,4610,1968-07-13
nla.obj-674611139,Medical Bulletin 674611139,Periodicals Desk,Fairmont Press,8979-2853,22,4611,1968-07-20
nla.obj-674771369,Innovation Chronicle 674771369,Stacks B,Crescent Books,8980-2860,10,4622,1968-10-05
nla.obj-674807481,Health Forum 674807481,Downtown Branch,Granite Books,8981-2867,26,4612,1968-07-27
nla.obj-674876528,Environmental Digest 674876528,South Campus Library,Riverside House,8982-2874,27,855,1896-07-04
nla.obj-674881228,Economic Times 674881228,Main Library - Floor 2,Brighton Review,8983-2881,39,1741,1913-06-26
nla.obj-674881516,Global Review 674881516,Downtown Branch,Brighton Press,8984-2888,7,1857,1915-09-16
nla.obj-674919790,Innovation Quarterly 674919790,Main Library - Floor 2,Bluebird Press,8985-2895,40,2043,1919-04-10
nla.obj-674919819,Public Affairs Review 674919819,Media Center,Maple House,8986-2902,20,2044,1919-04-17
nla.obj-674919835,Education Report 674919835,North Campus Library,Riverside Review,8987-2909,22,2045,1919-04-24
nla.obj-674919856,Civic Observer 674919856,Riverside Branch,Crescent Review,8988-2916,31,2046,1919-05-01
nla.obj-674919870,Literary Forum 674919870,Downtown Branch,Stonefield Books,8989-2923,18,2047,1919-05-08
nla.obj-674919897,Global Digest 674919897,Reference Wing,Lakeshore House,8990-2930,43,2048,1919-05-15
nla.obj-674919914,Civic Observer 674919914,Riverside Branch,Hillside House,8991-2937,13,2049,1919-05-22
nla.obj-674919938,Business Quarterly 674919938,Stacks A,Hillside Books,8992-2944,14,2050,1919-05-29
nla.obj-674919967,Business Forum 674919967,Main Library - Floor 1,Crown Media Group,8993-2951,14,2051,1919-06-05
nla.obj-674919980,Innovation Review 674919980,Main Library - Floor 1,Maple Publishing,8994-2958,17,2052,1919-06-12
nla.obj-674920002,Literary Report 674920002,Reference Wing,Fairmont Works,8995-2965,35,2053,1919-06-19
nla.obj-674920028,Medical Times 674920028,Main Library - Floor 2,Fairmont House,8996-2972,29,2054,1919-06-26
nla.obj-674956426,Culture Journal 674956426,Stacks A,Stonefield Books,8997-2979,35,15,1903-12-05
nla.obj-674997532,Arts Digest 674997532,Stacks B,Stonefield Journals,8998-2986,14,2342,1925-01-01
nla.obj-675003746,Environmental Times 675003746,Archives Room,Summit Books,8999-2993,41,2343,1925-01-08
nla.obj-675007855,Legal Journal 675007855,Archives Room,Northbridge Press,9000-3000,27,2344,1925-01-15
nla.obj-675012318,Industry Forum 675012318,Downtown Branch,Riverside Books,9001-3007,16,2345,1925-01-22
nla.obj-675018594,Environmental Observer 675018594,Stacks B,Ironwood Publications,9002-3014,6,2346,1925-01-29
nla.obj-675026216,Finance Digest 675026216,Riverside Branch,Brighton Publishing,9003-3021,25,1016,1899-08-05
nla.obj-675026234,Economic Observer 675026234,Main Library - Floor 1,Crown Books,9004-3028,23,1017,1899-08-12
nla.obj-675026300,Public Affairs Journal 675026300,Stacks A,Westgate Journals,9005-3035,36,1018,1899-08-19
nla.obj-675026431,Literary Bulletin 675026431,Periodicals Desk,Westgate Media Group,9006-3042,43,1019,1899-08-26
nla.obj-675026538,Innovation Times 675026538,Reference Wing,Brighton House,9007-3049,9,1020,1899-09-02
nla.obj-675026572,Policy Digest 675026572,South Campus Library,Fairmont House,9008-3056,33,1021,1899-09-09
nla.obj-675032572,Education Observer 675032572,Periodicals Desk,Maple Books,9009-3063,19,2347,1925-02-05
nla.obj-675040644,Finance Chronicle 675040644,Riverside Branch,Stonefield Press,9010-3070,46,2348,1925-02-12
nla.obj-675048376,Global Quarterly 675048376,North Campus Library,Riverside Editions,9011-3077,10,2349,1925-02-19
nla.obj-675084929,Finance Times 675084929,North Campus Library,Crown Review,9012-3084,30,2350,1925-02-26
nla.obj-675153590,Economic Forum 675153590,Riverside Branch,Crown House,9013-3091,3,3923,1955-04-20
nla.obj-675153614,Civic Times 675153614,Riverside Branch,Broadview Works,9014-3098,18,3924,1955-04-27
nla.obj-675153638,Research Digest 675153638,Stacks B,Lakeshore Review,9015-3105,31,3925,1955-05-04
nla.obj-675153651,Finance Bulletin 675153651,South Campus Library,Riverside Books,9016-3112,5,3926,1955-05-11
nla.obj-675153672,Global Times 675153672,Stacks B,Lakeshore Publications,9017-3119,39,3927,1955-05-18
nla.obj-675153695,Arts Chronicle 675153695,Main Library - Floor 1,Northbridge Press,9018-3126,9,3928,1955-05-25
nla.obj-675206515,Policy Times 675206515,Periodicals Desk,Elmwood Works,9019-3133,45,3929,1955-06-01
nla.obj-675206531,Civic Review 675206531,Reference Wing,Crown Books,9020-3140,29,3930,1955-06-08
nla.obj-675206553,Innovation Bulletin 675206553,Reference Wing,Hillside Media Group,9021-3147,38,3931,1955-06-15
nla.obj-675206577,Medical Journal 675206577,South Campus Library,Brighton Works,9022-3154,20,3932,1955-06-22
nla.obj-675206590,Finance Times 675206590,Riverside Branch,Maple Press,9023-3161,17,3933,1955-06-29
nla.obj-675206614,Health Times 675206614,Main Library - Floor 1,Lakeshore Editions,9024-3168,32,3934,1955-07-06
nla.obj-675206646,Culture Review 675206646,Main Library - Floor 2,Ironwood Works,9025-3175,21,3935,1955-07-13
nla.obj-675239283,Arts Report 675239283,North Campus Library,Granite Works,9026-3182,47,3936,1955-07-20
nla.obj-675239366,Culture Observer 675239366,Reference Wing,Fairmont Journals,9027-3189,6,3937,1955-07-27
nla.obj-675239408,Culture Chronicle 675239408,Main Library - Floor 2,Brighton Editions,9028-3196,7,3938,1955-08-03
nla.obj-675239424,Legal Quarterly 675239424,North Campus Library,Westgate House,9029-3203,14,3939,1955-08-10
nla.obj-675239557,Innovation Journal 675239557,Stacks B,Lakeshore Journals,9030-3210,30,3940,1955-08-17
nla.obj-675239599,Economic Bulletin 675239599,Main Library - Floor 1,Riverside Publishing,9031-3217,36,3941,1955-08-24
nla.obj-675239613,Business Chronicle 675239613,Main Library - Floor 2,Crescent Media Group,9032-3224,12,3942,1955-08-31
nla.obj-675617625,Policy Times 675617625,Stacks B,Westgate Review,9033-3231,33,3943,1955-09-07
nla.obj-675617649,Environmental Times 675617649,Media Center,Ironwood Media Group,9034-3238,30,3944,1955-09-14
nla.obj-675617663,Education Observer 675617663,Downtown Branch,Hillside Press,9035-3245,41,3945,1955-09-21
nla.obj-675617682,Culture Journal 675617682,Main Library - Floor 2,Northbridge Journals,9036-3252,21,3946,1955-09-28
nla.obj-675617706,Industry Report 675617706,Downtown Branch,Hillside House,9037-3259,4,3947,1955-10-05
nla.obj-675617722,Policy Journal 675617722,Reference Wing,Redwood Editions,9038-3266,32,3948,1955-10-12
nla.obj-675646648,Industry Review 675646648,Media Center,Maple Books,9039-3273,44,1,1927-10-28
nla.obj-675646661,Civic Forum 675646661,Archives Room,Brighton Publications,9040-3280,34,2,1927-11-04
nla.obj-675646685,Research Times 675646685,Stacks B,Lakeshore Editions,9041-3287,37,3,1927-11-11
nla.obj-675646700,Health Observer 675646700,Archives Room,Redwood Publishing,9042-3294,3,4,1927-11-18
nla.obj-675646721,Legal Times 675646721,Reference Wing,Stonefield Books,9043-3301,9,5,1927-11-25
nla.obj-675646768,Environmental Digest 675646768,Stacks A,Lakeshore Works,9044-3308,40,3956,1955-12-07
nla.obj-675646784,Business Report 675646784,Main Library - Floor 1,Brighton Books,9045-3315,33,Vol.,1955-12-14
nla.obj-675646807,Education Report 675646807,Periodicals Desk,Maple House,9046-3322,9,3958,1955-12-21
nla.obj-675646829,Health Report 675646829,Media Center,Crescent Press,9047-3329,8,3959,1955-12-28
nla.obj-676034371,Public Affairs Review 676034371,Stacks A,Pinecrest Works,9048-3336,45,2351,1925-03-05
nla.obj-676034928,Economic Forum 676034928,Archives Room,Crown Publications,9049-3343,43,2352,1925-03-12
nla.obj-676034989,Education Forum 676034989,Archives Room,Riverside Publishing,9050-3350,42,2353,1925-03-19
